video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at
/watch?v=RGKYbhRa_sA&pp=ygUFSTUgV0E%3D,/@i5.commuters,i5 Commuters,An Interview with Washington State Trooper Kameron Watts | The i5 Commuter's Show on the Road,3.8K,7 days,The Unfiltered questions you've always wanted to ask a cop but never had the chance or the guts. We are just as surprised as you ...,2026-01-20 20:37:25.535631
/watch?v=LDHzY9mwvkY&pp=ygUFSTUgV0E%3D,/@siebrand1946,Siebrand H. Wiegman,I5 @ Seattle WA,267,7 years,This video is about I5 @ Seattle WA.,2026-01-20 20:37:25.540842
/watch?v=RiPLoTNU9Q4&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Washington adds orange lane striping to I-5 work zone for first time,13K,2 years,Orange lane striping was added last week along an Interstate 5 construction zone in Fife in order to improve worker and driver ...,2026-01-20 20:37:25.541953
/watch?v=0rS1ZfhYs-o&pp=ygUFSTUgV0E%3D,/@fox13seattle,FOX 13 Seattle,Preparing for another I-5 weekend closure in Seattle | FOX 13 Seattle,6.7K,6 months,"Drivers in Seattle should prepare for significant traffic delays this weekend, as multiple road closures are planned across the ...",2026-01-20 20:37:25.545185
/watch?v=NAvC2a_UVmg&pp=ygUFSTUgV0E%3D,/@fox13seattle,FOX 13 Seattle,WSDOT: I-5 is safe to drive on after fiery explosion | FOX 13 Seattle,3.7K,3 years,"According to the Washington State Department of Transportation, Interstate 5 is safe to drive on after a vehicle hauling liquid ...",2026-01-20 20:37:25.546706
/watch?v=X0geL1dYkyk&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,"I-5 completely blocked due to flooding, landslides near Bellingham",7.7K,4 years,All lanes of Interstate 5 south of Bellingham will be closed overnight due to flooding and active landslides threatening the highway ...,2026-01-20 20:37:25.547809
/watch?v=MfZ-oOvBEXQ&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Changes coming this weekend for southbound I-5 in Tacoma,3.4K,4 years,Drivers who use Interstate 5 through Tacoma should prepare for some changes as the Washington State Department of ...,2026-01-20 20:37:25.551039
/watch?v=zV1vpzU9738&pp=ygUFSTUgV0HSBwkJTwoBhyohjO8%3D,/@fox13seattle,FOX 13 Seattle,"20-mile stretch of I-5 in Lewis, Thurston counties closed due to flooding | FOX 13 Seattle",2.2K,4 years,Interstate 5 between Lewis and Thurston counties is shut down because of area flooding Friday morning. Subscribe to FOX 13 ...,2026-01-20 20:37:25.554054
/watch?v=TqWaAIB_h18&pp=ygUFSTUgV0HSBwkJTwoBhyohjO8%3D,/@KOINLOCAL6,KOIN 6,BREAKING: Landslide closes all northbound lanes of I-5 in Southwest Washington,10K,2 years,"A landslide has closed all northbound lanes of Interstate 5 north of Woodland, a Washington State Patrol public information officer ...",2026-01-20 20:37:25.555313
/watch?v=1yiTBfq2Jhw&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Washington State Patrol explains the car fire on I-5 S near Fife,4.5K,4 years,A disabled vehicle caught fire on the side of I-5 S near Fife which also spread to the surrounding brush before being extinguished.,2026-01-20 20:37:25.559044
/watch?v=7RtaHzNp7-c&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Man pushes WSP trooper down and steals her patrol vehicle,52K,3 weeks,A man is in custody after pushing a trooper to the ground and stealing her patrol vehicle.,2026-01-20 20:37:34.099109
/watch?v=gR4yUADVwRg&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Lid I-5? Get rid of I-5? Varying perspectives on Seattle's aging freeway - New Day NW,6.1K,5 years,"Could Western Washington really function without a freeway downtown? Some say yes, including ""The Stranger"" staff writer ...",2026-01-20 20:37:34.101268
/shorts/0OMFtqxCAwo,/@KING5Seattle,KING 5 Seattle,WSP troopers rescue kitten on I-5,4.6K,2 months,"Washington State Patrol troopers rescued a kitten on I-5 in Pierce County on Wednesday. After a quick vet trip, another trooper is ...",2026-01-20 20:37:34.102747
/shorts/qjAWfPjDZ8E,/@accuweather,AccuWeather,Mudslide Traps Trucks on I-5 in Washington,65K,1 year,"A landslide shut down Interstate 5 in Washington on Sunday, just south of the US-Canada border. #i5 #washignton #landslide ...",2026-01-20 20:37:34.104228
/watch?v=XY3miWfQj0Y&pp=ygUFSTUgV0E%3D,/@KGWNews8,KGW News,Severe traffic jam on I-5 due to slippery driving conditions in Clark County,635K,11 months,Several vehicles struggling to drive in the snowy conditions have caused a miles-long traffic jam on Interstate 5 in Southwest ...,2026-01-20 20:37:34.106246
/shorts/2d2Tri4I0uc,/@KING5Seattle,KING 5 Seattle,"Several teens arrested after Seattle police pursuit, shots fired on I-5",30K,1 month,"Several teens arrested after Seattle police pursuit, shots fired on I-5.",2026-01-20 20:37:34.107707
/watch?v=SKiP17K_oik&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,I-5 reopens in Lewis County after being closed due to flooding,6.7K,4 years,WSDOT reopened a 20-mile stretch of I-5 after closing for several hours due to flooding Friday.,2026-01-20 20:37:34.108996
/watch?v=aszZy10m02I&pp=ygUFSTUgV0E%3D,/@komonews,KOMO News,Prepare for major congestion on I-5 as Ship Canal Bridge undergoes long-term construction,4.5K,7 days,Seattle drivers are bracing for significant traffic disruptions as the Washington State Department of Transportation (WSDOT) ...,2026-01-20 20:37:34.110362
/watch?v=bMMFY4ICQ1g&pp=ygUFSTUgV0E%3D,/@fox13seattle,FOX 13 Seattle,"45 drivers crash in Kent, I-5 shuts down | FOX 13 Seattle",358K,1 year,"18 tow trucks were needed to help clear a massive crash site in Kent, Washington this afternoon. A few were hospitalized and ...",2026-01-20 20:37:34.111814
/watch?v=EeJ0G8x6Qbk&pp=ygUFSTUgV0E%3D,/@wsdot,wsdot,DDI Virtual Drive-Through - Southbound I5 Exit to northbound Marvin Road,1.5K,7 years,Take a virtual look as WSDOT will build Washington State's first Diverging Diamond Interchange (DDI) at I-5 and Marvin Road ...,2026-01-20 20:37:34.113232
/watch?v=QJhJ35TQw8s&pp=ygUFSTUgV0E%3D,/@fox13seattle,FOX 13 Seattle,Revive I-5 snarls Seattle commute as lanes narrow across Ship Canal Bridge | FOX 13 Seattle,11K,7 days,Traffic congestion returned across Seattle as Revive I-5 construction reduced northbound I-5 to two lanes over the Ship Canal ...,2026-01-20 20:37:34.114710
/watch?v=9mT0azAJtFE&pp=ygUFSTUgV0E%3D,/@InterstateKyle,InterstateKyle,"2K21 (EP 12) Interstate 5 North in Seattle, Washington",33K,4 years,Want to support InterstateKyle and help fund his road travels? Please contribute on my monthly Patreon and unlock exclusive ...,2026-01-20 20:37:34.115890
/watch?v=h37tdAltByM&pp=ygUFSTUgV0E%3D,/@NBCNews,NBC News,"Police in Washington say suspect dragged lieutenant, stole car before chase",93K,3 weeks,New video shows the dramatic moments where police say a man pulled a Washington state police lieutenant out of her unmarked ...,2026-01-20 20:37:34.117220
/shorts/XVSXaxEiXwo,/@komonews,KOMO News,Motorcyclist dies after police chase down I-5 ends in Lakewood crash,11K,2 months,"A police pursuit ended in a deadly crash in Lakewood on Tuesday at the intersection of South Tacoma Way and 100th Street SW, ...",2026-01-20 20:37:34.118779
/watch?v=SYlZLmaairA&pp=ygUFSTUgV0E%3D,/@OregonDOT,OregonDOT,Driving I-5 Siskiyou Summit in Winter - How to Drive It,184K,8 years,A primer on how to drive I-5 Siskiyou Summit in the winter: how to prepare and how Oregon DOT and Caltrans manage the 136 ...,2026-01-20 20:37:34.120935
/watch?v=dl4vuATQijA&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,"WSP: Wrong-way driver dies after striking WSDOT worker, fleeing on I-5",14K,3 months,A driver fled after allegedly hitting a WSDOT worker and was later killed by a car on I-5.,2026-01-20 20:37:34.122246
/watch?v=9KxNdr-6iIw&pp=ygUFSTUgV0HSBwkJTwoBhyohjO8%3D,/@fox13seattle,FOX 13 Seattle,Man-made tunnel found under I-5 off-ramp in Everett,4.9K,4 years,Everett fire and the state department of transportation are investigating a man-made tunnel found under an I-5 off-ramp in Everett.,2026-01-20 20:37:34.124694
/shorts/gZilFMDwgsk,/@KING5Seattle,KING 5 Seattle,Revive I-5 work resumes this weekend,931,13 days,"Northbound I-5 will be closed over the Ship Canal bridge this weekend, followed by a two-lane closure for the next five months.",2026-01-20 20:37:34.126156
/watch?v=5ss9JpjQIuU&pp=ygUFSTUgV0E%3D,/@komonews,KOMO News,Seattle commuters prepare for traffic tangles as NB I-5 shuts down for essential bridge repairs,17K,6 months,Plan ahead and prepare for possible traffic backups and delays in Seattle this weekend. The Washington State Department of ...,2026-01-20 20:37:34.127505
/shorts/CxktvTYWjQM,/@ABC7,ABC7,Washington residents evacuate amid catastrophic flooding,38K,1 month,"Atmospheric rivers have dumped more than 15 inches of #rain on parts of #Washington state in the last few days, sparking historic ...",2026-01-20 20:37:41.216564
/shorts/JisXftDUkWA,/@KING5Seattle,KING 5 Seattle,"Revive I-5 work ramps up, weekend closures ahead",15K,2 weeks,Revive I-5 work resumes on Seattle's Ship Canal Bridge this weekend. All northbound lanes will close Jan. 9-12; the two left lanes ...,2026-01-20 20:37:41.217933
/shorts/ZidL0FGzTr4,/@KING5Seattle,KING 5 Seattle,WSP: Pedestrian killed in I-5 crash hit WSDOT truck hours earlier,13K,3 months,The 24-year-old died near the site of the initial hit-and-run on Interstate 5 in Shoreline.,2026-01-20 20:37:41.219584
/watch?v=GeYcaffDKFw&pp=ygUFSTUgV0E%3D,/@scenicseattle3632,Scenic Seattle,"Scenic Drive - Tacoma, WA - I5 Portland Ave to Point Defiance (Unedited) 01/09/2016",3.9K,10 years,"Scenic Drive - Tacoma, WA - I5 Portland Ave to Point Defiance (Unedited)",2026-01-20 20:37:41.220896
/shorts/a9miRD1w_Lo,/@KING5Seattle,KING 5 Seattle,"Seattle weekend travel alert: I-5, light rail, ferries",2.5K,9 days,"Seattle weekend travel alert! Here's what you need to know if you're heading out by car, light rail or ferry.",2026-01-20 20:37:41.223105
/shorts/JP0luPtRkx4,/@komonews,KOMO News,Several major roads to close around western Washington this weekend,5.2K,1 year,Drivers are bracing for another weekend of traffic jams as several major road closures are set to disrupt travel plans.,2026-01-20 20:37:41.224482
/shorts/i8RSh3gErvA,/@KING5Seattle,KING 5 Seattle,Drivers in Seattle warned of more heavy traffic this weekend,14K,4 months,WSDOT says travelers should expect delays on Interstate 5 and Interstate 405 as crews tackle construction and maintenance.,2026-01-20 20:37:41.225843
/watch?v=rVCegdeBCOU&pp=ygUFSTUgV0HSBwkJTwoBhyohjO8%3D,/@KOINLOCAL6,KOIN 6,Washington House passes bill allowing tolling to pay for new I-5 bridge,4.2K,2 years,Washington House passes bill allowing tolling to pay for new I-5 bridge Subscribe to KOIN 6's YouTube channel: ...,2026-01-20 20:37:41.227265
/shorts/MEfYnLTjQJc,/@KING5Seattle,KING 5 Seattle,A look at the closure of northbound lanes of I-5 across the Ship Canal Bridge,1.1K,8 days,Here's a look at the closure of the northbound lanes of I-5 over the Ship Canal Bridge in Seattle.,2026-01-20 20:37:41.228637
/shorts/o0qxHNv6P94,/@komonews,KOMO News,Revive I-5 work to restart on Ship Canal Bridge,4.5K,2 weeks,Revive I-5 work on the bridge starts up again this month. Full story on KOMOnews.com -------------------------------------------------- For ...,2026-01-20 20:37:41.232388
/shorts/m3E_NYx1wNA,/@malluseattle,MALLU SEATTLE,Snow🥶Wet Road Car Accidents Freeway I-5 [Yakima Valley Washington USA],757,9 days,snow #wet #road #car #accident #freeway #i5 #yakima #valley #washingtonstate #usa.,2026-01-20 20:37:41.233746
/watch?v=_vN5X45D7EQ&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,Man and woman shot on southbound I-5 in Lakewood,5K,4 years,"A shooting was reported on southbound I-5 at Bridgeport Way SW near Lakewood Wednesday afternoon, according to the ...",2026-01-20 20:37:41.236737
/shorts/wvZqSjbAWCc,/@PACIFICTRIMNW,PACIFIC TRIM,Right off of I5 in Woodland Washington - Pac Trim delivers to WA & OR,520,1 year,Pac Trim (Pacific Trim) is located in Woodland Washington where they provide USA made products to partners like Sun-Maid and ...,2026-01-20 20:37:41.238135
/watch?v=3PwUwvUFHD4&pp=ygUFSTUgV0HSBwkJTwoBhyohjO8%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA , US",50,9 days,"Driving Through I5 Highway , WA , US.",2026-01-20 20:37:41.240705
/watch?v=E4gVT0tVRM4&pp=ygUFSTUgV0E%3D,/@KING5Seattle,KING 5 Seattle,"Two pedestrians struck, killed on I-5 in western Washington within 24 hours",21K,1 year,"Two pedestrians were killed on I-5 in western Washington in less than 24 hours on April 5, according to law enforcement officials.",2026-01-20 20:37:41.242155
/watch?v=Bil0QSWpvRo&pp=ygUFSTUgV0E%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA , US",49,3 weeks,"Driving Through I5 Highway , WA , US.",2026-01-20 20:37:49.548929
/watch?v=dMXOszdes4U&pp=ygUFSTUgV0E%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA-US",39,3 months,"Driving Through I5 Highway , WA-US.",2026-01-20 20:37:49.550210
/watch?v=Q7UUFoIN4OM&pp=ygUFSTUgV0E%3D,/@komonews,KOMO News,Deadly semi crash closes I-5 in Tacoma,49K,8 months,A deadly rollover crash and fire involving a semi-truck has closed both directions of Interstate 5 in Tacoma Tuesday morning.,2026-01-20 20:37:49.551391
/shorts/k2RRGSA5BoM,/@TMZ,TMZ,Video Shows Moment Man Carjacks Washington State Patrol Lieutenant's Car,28K,3 weeks,EXCLUSIVE: A man in Seattle is in police custody after stealing a patrol car from a Washington State Patrol lieutenant ... and we ...,2026-01-20 20:37:49.553007
/watch?v=bK2deD6phVA&pp=ygUFSTUgV0E%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA-US",48,4 months,"Driving Through I5 Highway , WA-US.",2026-01-20 20:37:49.554685
/watch?v=DfjJj4UJa0o&pp=ygUFSTUgV0E%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA-US",25,3 months,"Driving Through I5 Highway , WA-US.",2026-01-20 20:37:49.557131
/watch?v=MvYHt49DQ0g&pp=ygUFSTUgV0E%3D,/@SeattleInTheStreets,Seattle In The Streets,"Driver video:  Driving I5 Freeway exit 164 downtown, Spring morning | Washington Us",79,8 months,"Driving I5 Freeway exit 164 downtown, Spring morning | Washington Us Thank you for watching the video! #driverseattle ...",2026-01-20 20:37:49.558394
/watch?v=0sootVfZL8w&pp=ygUFSTUgV0E%3D,/@maxliincanada,Max Li in Canada,"Driving Through I5 Highway , WA , US",60,3 months,"Driving Through I5 Highway , WA , US.",2026-01-20 20:37:49.560827
/shorts/H4reGfIqUK0,/@KGWNews8,KGW News,I-5 Closes overnight f,627,2 months,"There's a full freeway closure of I-5 will, both directions between the Marquam Bridge and Terwilliger Blvd, overnight from 11 PM ...",2026-01-20 20:37:49.562216
/shorts/2hHeZRNAnng,/@KING5Seattle,KING 5 Seattle,Revive I-5 returns this weekend with northbound closure,641,11 days,Two years of scheduled lane closures begin this weekend with full closure of the northbound lanes on I-5 over the Ship Canal ...,2026-01-20 20:37:49.564620
/watch?v=hojyy9NbAEM&pp=ygUFSTUgV0E%3D,/@CTSRapidSet,CTSRapidSet,"Rapid Set® Concrete - I5 - Professional Concrete Restoration Demo - Seattle, WA",615,7 years,"https://www.ctscement.com/ Rapid Set® Concrete Professional Concrete Restoration on I5 in Seattle, WA For inquiries please call: ...",2026-01-20 20:37:49.566339
/shorts/DOvZJPe4Kug,/@komonews,KOMO News,Vehicle struck by gunfire on southbound I-5 in Seattle during evening commute,9.1K,1 year,"A driver was shot at while traveling along Interstate 5 in Seattle Monday evening, according to the Washington State Patrol.",2026-01-20 20:37:49.570155
/watch?v=a_tuuGoHPeE&pp=ygUFSTUgV0E%3D,/@fox13seattle,FOX 13 Seattle,Deadly shooting causes massive backup on I-5 | FOX 13 Seattle,147K,1 year,"On Sunday afternoon, motorists resorted to turning around on Interstate 5 near 77th Street when police abruptly shut down all ...",2026-01-20 20:37:49.571398
/watch?v=bZlrvpd7H0E&pp=ygUFSTUgV0E%3D,/@MileageMikeTravels,Mileage Mike Travels,I-5 North - Seattle - Tacoma - Everett - Washington - 4K Highway Drive,22K,1 year,"Interstate 5 northbound in the Seattle, WA Area. Filmed: December 2024 Follow on Instagram: https://instagram.com/mileagemike ...",2026-01-20 20:37:49.573226
/watch?v=8Fn_30AD7Pk&pp=ygUMSW50ZXJzdGF0ZSA1,/@CGPGrey,CGP Grey,How Interstate Numbers Actually Work,12M,3 years,"Thank you, Bonnie Bees, for making this video possible: https://www.patreon.com/cgpgrey ## Related Videos - Driving a Tesla ...",2026-01-20 20:38:03.615873
/watch?v=zdvvtg2pgBI&list=RDzdvvtg2pgBI&start_radio=1&pp=ygUMSW50ZXJzdGF0ZSA1oAcB,/@WeddingPresentTV,WeddingPresentTV,"The Wedding Present - Interstate 5 (Promotional Video, 2005)",21K,14 years,Official video for 'Interstate 5' by The Wedding Present. Directed by Tim Middlewick www.motiontm.com.,2026-01-20 20:38:03.618014
/watch?v=0ABsg_iweyY&pp=ygUMSW50ZXJzdGF0ZSA1,/@GeographyMadeSimple-ry6fb,Geography Made Simple,Interstate 5,1.2K,2 years,Today we are going to be talking about the most western Interstate in the continental US. We will talk about the route and the ...,2026-01-20 20:38:03.622040
/watch?v=XA0rSW0sIbM&pp=ygUMSW50ZXJzdGF0ZSA1,/@NeonDrivingTours,Neon Driving Tours,San Francisco to Los Angeles Complete Road Trip via I-5 4K60 HDR,184K,2 months,Today we're driving from San Francisco to Los Angeles on a beautiful clear California day. This video is shot in realtime with no ...,2026-01-20 20:38:03.627371
/watch?v=WxqYymMijh0&pp=ygUMSW50ZXJzdGF0ZSA1,/@californiathroughmylens,California Through My Lens,"17 Stops on an Interstate 5 Road Trip: Caves, Restaurants, Bridges & State Parks",70K,3 years,"Interstate 5, also known as the I5, runs from Mexico to Canada and crosses California, Oregon and Washington. My dad and I ...",2026-01-20 20:38:03.629401
/watch?v=pvUj2M-wRHQ&pp=ygUMSW50ZXJzdGF0ZSA1,/@FreewayBrent,FreewayBrent,"Interstate 5 in California, The Grapevine in Both Directions",195K,11 years,"Here it is. Interstate 5 in Southern California, going up and then down the Grapevine. Simply put, this is one of THE MOST ...",2026-01-20 20:38:03.632440
/watch?v=26-4oARwfF4&pp=ygUMSW50ZXJzdGF0ZSA1,/@drive,The Drive,"He secretly changed this freeway sign, helped millions of drivers",7.1M,1 year,"Back in 2001, tired of government inaction, an artist in Los Angeles crafted and installed a perfect fake sign to fix a confusing ...",2026-01-20 20:38:03.634127
/watch?v=zSY1Ux7UbPU&pp=ygUMSW50ZXJzdGF0ZSA1,/@DashCamTours,Dash Cam Tours,1 of 2 Driving Entire Interstate Freeway I-5 South From Canada 🇨🇦 Border to Mexico 🇲🇽 Border - 4K,170K,5 years,Part 1 of 2. Driving Entire Interstate Freeway I-5 South From Canada Border to Mexico Border - 4K This USA road trip starts in the ...,2026-01-20 20:38:03.636990
/watch?v=-IBPAC9LSAw&pp=ygUMSW50ZXJzdGF0ZSA1,/@FullLengthInterstates,Full Length Interstates,CA Interstate 5 Full State Detailed Timestamps 1440p Southbound 12 hours,29K,2 years,"Are you ready for 12 hours of California? 11.0 hours daylight, 8.5 hours blue skies, 30 minutes rain in the San Diego area, ...",2026-01-20 20:38:03.642938
/watch?v=tQmqh5c8KJU&pp=ygUMSW50ZXJzdGF0ZSA1,/@DashCamTours,Dash Cam Tours,2 of 2 Driving Entire Interstate Freeway I-5 South From Canada 🇨🇦 Border to Mexico 🇲🇽 Border - 4K,104K,5 years,Part 2 of 2. Driving Entire Interstate Freeway I-5 South From Canada Border to Mexico Border - 4K This USA road trip starts in the ...,2026-01-20 20:38:03.644295
/shorts/gcRJzOfFDJ8,/@kagan.dunlap,Kagan Dunlap,A 155mm Artillery Shell Detonated Over I-5 During USMC 250 Celebration #military #army #soldier,563K,2 months,Watch full video here: https://youtu.be/H_xd5oPfDxI.,2026-01-20 20:38:03.645701
/watch?v=Phe-aISXRrQ&pp=ygUMSW50ZXJzdGF0ZSA1,/@fanjin,Fan Jin,Interstate 5 North Time Lapse in 2 Hours (10x speed),64K,4 years,"From US-Mexico border to US-Canada border! Departure: San Diego, CA / Exit 3 Day 1 Lunch: Los Angeles, CA / Exit 134A Day 1 ...",2026-01-20 20:38:03.647538
/watch?v=XmmJRT675cM&pp=ygUMSW50ZXJzdGF0ZSA1,/@ScaryMysteries,Scary Mysteries,The I-5 Killer: A Former Football Star Turned Serial Murderer,461K,10 months,A former NFL player with the mind of a monster turned Interstate 5 along the west coast into his personal route of terror. Randall ...,2026-01-20 20:38:03.650991
/watch?v=z7Xsjq9yq2c&pp=ygUMSW50ZXJzdGF0ZSA1,/@ControlCityFreak,Control City Freak,Interstate 5: Westside Express,16K,1 year,"Interstate 5 is the backbone of the West Coast, and runs the gamut between urban, rural, suburban, breathtakingly beautiful, and ...",2026-01-20 20:38:03.652274
/watch?v=DeFY9u69tkE&pp=ygUMSW50ZXJzdGF0ZSA1,/@rogue_angel,Michael B,Cars taking the (I-5 South) Union street exit too fast,5.6M,4 years,"Over the past four years, I've been recording vehicles taking the I-5 Union street freeway exit too fast. This is just a quick ...",2026-01-20 20:38:03.653581
/watch?v=5YM-9bQuMpg&pp=ygUMSW50ZXJzdGF0ZSA1,/@fanjin,Fan Jin,"Interstate 5 North Road Trip, 1x speed (Part 2 of 2)",34K,4 years,"From US-Mexico border to US-Canada border! Part 1: https://www.youtube.com/watch?v=_8URm7jMlUg Departure: San Diego, ...",2026-01-20 20:38:03.654763
/shorts/mXwbsead9lc,/@funworldtimes,Fun World Times,Interstate 5 - Can You Drive From Canada To Mexico In One Day? #america #geography #usa #shorts,16K,2 years,"Is it possible to drive from Canada to Mexico in just one day? Starting at the US-Canada border in Blaine, Washington, we can ...",2026-01-20 20:38:10.749993
/watch?v=Tf3GEPNnvJ4&pp=ygUMSW50ZXJzdGF0ZSA10gcJCU8KAYcqIYzv,/@FullLengthInterstates,Full Length Interstates,Interstate 5 Full Length in 8 hours (🚄250%) Southbound 4K60 detailed time stamps,6.4K,2 years,Enjoy the classic road trip along the full contiguous West Coast (WA OR CA) from Sunny Washington to Cloudy San Diego!,2026-01-20 20:38:10.751857
/watch?v=4ypm_ncPHM0&pp=ygUMSW50ZXJzdGF0ZSA1,/@Freewayjim,Freewayjim,18-10: CA I-5 South From the Grapevine (2015 Unused Footage),66K,7 years,This previously unused footage from 2015 follows I-5 South from the CA-99 merge through the Grapevine and Tehachapi ...,2026-01-20 20:38:10.754737
/watch?v=MDHHqr3X9rs&pp=ygUMSW50ZXJzdGF0ZSA1,/@latimes,Los Angeles Times,Interstate 5: Freeway facts and fiction,909,10 years,"This video features facts and fiction about Interstate 5, along with time-lapse photography of a drive between Coalinga and Los ...",2026-01-20 20:38:10.758182
/watch?v=9sj3trid5oA&pp=ygUMSW50ZXJzdGF0ZSA1,/@fox13seattle,FOX 13 Seattle,Revive I-5 work resumes this weekend | FOX 13 Seattle,991,3 years,SB I-5 will be reduced to one lane from I-90 to the West Seattle Bridge. Subscribe to FOX 13 Seattle: ...,2026-01-20 20:38:10.759789
/watch?v=x6Q5S6cmIXI&pp=ygUMSW50ZXJzdGF0ZSA1,/@KGWNews8,KGW News,A look at what it takes to keep the I-5 bridge operating,14K,4 years,Parts of the Interstate Bridge date back to as early as 1917. There's a nine-person team that keeps the century-old bridge going.,2026-01-20 20:38:10.761204
/watch?v=j95qNDzZXws&pp=ygUMSW50ZXJzdGF0ZSA1,/@cbs8sandiego,CBS 8 San Diego,"Marine ammunition hits, damages California Highway Patrol vehicle",37K,3 months,... a U.S. military demonstration involving live ammunition that was discharged over the Interstate 5 freeway near Camp Pendleton.,2026-01-20 20:38:10.763964
/watch?v=6n66kADMZsQ&pp=ygUMSW50ZXJzdGF0ZSA10gcJCU8KAYcqIYzv,/@KCRA,KCRA 3,Gas tax to fund I-5 construction from Sacramento to Elk Grove,491,7 years,A portion of Interstate 5 will go under a massive reconstruction from Elk Grove to downtown Sacramento. Caltrans said it's the ...,2026-01-20 20:38:10.765776
/watch?v=XJsz56Tho6I&pp=ygUMSW50ZXJzdGF0ZSA1,/@BTE4172,Beyond The Exit,5 Highways That Were Erased by the Interstate,15K,7 months,"In 1926, the United States started the numbered highway system, creating over 186 different routes across America. They helped ...",2026-01-20 20:38:10.768214
/watch?v=SYlZLmaairA&pp=ygUMSW50ZXJzdGF0ZSA10gcJCU8KAYcqIYzv,/@OregonDOT,OregonDOT,Driving I-5 Siskiyou Summit in Winter - How to Drive It,184K,8 years,A primer on how to drive I-5 Siskiyou Summit in the winter: how to prepare and how Oregon DOT and Caltrans manage the 136 ...,2026-01-20 20:38:10.770323
